Nucleophilic-HEA,Hydrophobic-BA,Acidic-CBEA,Cationic-ATAC,Aromatic-PEA,Amide-AAm,Glass (kPa)_10s,source
0.5187030996297279,0.19930214833259108,0.09476832310244172,0.18722642893523825,0.0,0.0,22.363765038924274,verified_184
0.42178707272479005,0.4062137461445382,0.17199918113067175,0.0,0.0,0.0,12.569002123142251,verified_184
0.5368643097418104,0.10837528063313279,0.1840671899149181,0.17069321971013868,0.0,0.0,10.927105449398443,verified_184
0.2163563060405009,0.1994740702224794,0.0881418434484952,0.17430278490590836,0.32172499538261606,0.0,126.82236376503893,verified_184
0.11982103312688624,0.4100782635726174,0.1918131069994494,0.18716702427784399,0.09112057202320299,0.0,109.27105449398444,verified_184
0.23359972043322955,0.2999268066669277,0.46647347289984264,0.0,0.0,0.0,7.19037508846426,verified_184
0.5083477338623493,0.22245732419009484,0.10150779687566042,0.16768714507189547,0.0,0.0,39.97169143665959,verified_184
0.4279597500148048,0.3820111115391019,0.09970859608637408,0.09032054235971926,0.0,0.0,77.5654635527247,verified_184
0.44303394698918414,0.17691555573758633,0.38005049727322954,0.0,0.0,0.0,11.040339702760084,verified_184
0.638621162720913,0.11451410258815117,0.08572782173699028,0.0763537893540844,0.08478312359986119,0.0,76.9992922859165,verified_184
0.5069656195679517,0.3052583981925558,0.10062452884908858,0.08715145339040398,0.0,0.0,44.217975937721164,verified_184
0.3078800999942429,0.2213090350308787,0.38635015696330094,0.08446070801157755,0.0,0.0,103.60934182590233,verified_184
0.2123454146473781,0.5079801849379997,0.19680715250970285,0.08286724790491946,0.0,0.0,104.74168435951876,verified_184
0.2306518816149881,0.49923541836127544,0.18200348810610692,0.0,0.0881092119176296,0.0,21.231422505307854,verified_184
0.23410077528009438,0.5044048392812583,0.09694436553100166,0.16455001990764564,0.0,0.0,67.37438075017693,verified_184
0.19063616336722153,0.4043636547955581,0.2266512161027418,0.09572775390463152,0.08262121182984702,0.0,58.881811748053785,verified_184
0.40952353647686185,0.4153046351705805,0.17517182835255768,0.0,0.0,0.0,10.021231422505307,verified_184
0.5536943211729035,0.27425453442042697,0.07774562228952112,0.0943055221171485,0.0,0.0,69.63906581740977,verified_184
0.5426729399285165,0.21999155422362437,0.14905080160391457,0.08828470424394456,0.0,0.0,50.389242745930645,verified_184
0.5705274908941438,0.2536266502916755,0.08758241174812822,0.08826344706605237,0.0,0.0,44.78414720452937,verified_184
0.5722976613136135,0.2490081824570476,0.09012862139866443,0.0885655348306745,0.0,0.0,51.238499646142955,verified_184
0.42835735362010097,0.30310247640275706,0.08805903089758042,0.1804811390795615,0.0,0.0,60.01415428167021,verified_184
0.1939385653003168,0.35217163011179914,0.4538898045878841,0.0,0.0,0.0,6.510969568294409,verified_184
0.5108891068589234,0.22671781141562042,0.17758739409884444,0.08480568762661166,0.0,0.0,60.58032554847841,verified_184
0.508476553543306,0.23241162171545077,0.17283840647653145,0.08627341826471183,0.0,0.0,66.58174097664543,verified_184
0.5535924602587167,0.21312607537615638,0.17154571305862507,0.061735751306501885,0.0,0.0,70.20523708421797,verified_184
0.5116229155075326,0.2263794860021154,0.19085958768639252,0.07113801080395929,0.0,0.0,67.94055201698514,verified_184
0.524952922968346,0.20933004917372855,0.08369119470838728,0.18202583314953832,0.0,0.0,19.532908704883226,verified_184
0.2300126235532236,0.4999971467399693,0.1805403311111953,0.08944989859561164,0.0,0.0,69.01627742392074,verified_184
0.5227726109319161,0.22690265202872884,0.08653985934856558,0.16378487769078956,0.0,0.0,47.388535031847134,verified_184
0.5071156852634597,0.30342887399438934,0.09979554928519888,0.08965989145695206,0.0,0.0,38.55626326963907,verified_184
0.3128754814998835,0.4487101338189882,0.15128892521424933,0.0,0.08712545946687908,0.0,21.45789101203114,verified_184
0.5057071166218131,0.23479371043905878,0.0883194749973266,0.17117969794180132,0.0,0.0,39.518754423213025,verified_184
0.4965817485747678,0.3575734349454584,0.0,0.14584481647977382,0.0,0.0,79.03750884642605,verified_184
0.21046771513593646,0.5095246553249995,0.08843370264625793,0.1915739268928061,0.0,0.0,96.41896673743807,verified_184
0.4188853124496205,0.40333860718702447,0.17777608036335496,0.0,0.0,0.0,16.022646850672327,verified_184
0.507843741003072,0.3066106278269983,0.09948653793907768,0.08605909323085224,0.0,0.0,44.16135881104034,verified_184
0.5942339690361933,0.09104206399141367,0.24980890749941392,0.06491505947297914,0.0,0.0,66.24203821656052,verified_184
0.5236197264079707,0.22160494778735654,0.08613499080519735,0.1686403349994755,0.0,0.0,24.57183297947629,verified_184
0.2907703431335454,0.08835411115546692,0.0,0.2228370531533274,0.39803849255766033,0.0,107.5725406935598,verified_184
0.12457265137375594,0.6201755264247695,0.0921295619726014,0.07596144603593272,0.08716081419294035,0.0,123.99150743099787,verified_184
0.14094187214901174,0.591213469724186,0.07622518060868366,0.09585094387023263,0.0957685336478861,0.0,146.63835810332625,verified_184
0.4579286235543928,0.3797911322864173,0.08135668592343984,0.08092355823574997,0.0,0.0,53.61641896673744,verified_184
0.5233049315668445,0.22171094565137311,0.08657872904738335,0.16840539373439903,0.0,0.0,41.84005661712668,verified_184
0.4035182343333867,0.31396141710723074,0.08738461599301106,0.19513573256637146,0.0,0.0,56.617126680820945,verified_184
0.5754787353907006,0.184678411389549,0.08524606744360373,0.15459678577614663,0.0,0.0,28.931351733899504,verified_184
0.5044751788031535,0.2281446122057628,0.08304079363112797,0.1843394153599557,0.0,0.0,34.47983014861996,verified_184
0.4300821605833393,0.4001397606227585,0.0,0.1697780787939022,0.0,0.0,67.94055201698514,verified_184
0.3807630807099782,0.40530471623213665,0.2139322030578851,0.0,0.0,0.0,13.81457891012031,verified_184
0.5298512804675678,0.2890317924994711,0.08759982955685314,0.09351709747610815,0.0,0.0,33.57395612172682,verified_184
0.5726949622942966,0.1859485796070933,0.15143167820171521,0.08992477989689476,0.0,0.0,88.88888888888889,verified_184
0.22675711882224517,0.4504857591581371,0.22768802819183223,0.0,0.09506909382778546,0.0,51.068648266100496,verified_184
0.4505051665122059,0.3916595603371927,0.08691852734168357,0.07091674580891781,0.0,0.0,69.80891719745223,verified_184
0.41679500029575783,0.39185196609339223,0.09012275152663067,0.10123028208421918,0.0,0.0,64.3170559094126,verified_184
0.5569704150956345,0.2129951231361723,0.15068075399837474,0.07935370776981843,0.0,0.0,52.08775654635527,verified_184
0.3437046228426227,0.4849985665669715,0.08294304548967303,0.0883537651007328,0.0,0.0,19.1932059447983,verified_184
0.2428511021683609,0.5040798563280073,0.18679935636457445,0.0,0.06626968513905737,0.0,7.19037508846426,verified_184
0.3742481335670098,0.1988845785427616,0.4268672878902285,0.0,0.0,0.0,9.171974522292993,verified_184
0.5183817041192231,0.2109833677872132,0.19446589802064393,0.07616903007291961,0.0,0.0,95.6829440905874,verified_184
0.4098362030923597,0.32764769570536023,0.17951878378109073,0.08299731742118932,0.0,0.0,90.30431705590941,verified_184
0.5096517710549328,0.21835499019625648,0.18898413985742674,0.08300909889138396,0.0,0.0,87.19037508846426,verified_184
0.5589341747767282,0.2817354392186882,0.08087111747857177,0.07845926852601164,0.0,0.0,41.50035385704175,verified_184
0.4571355312045974,0.27920171933647336,0.1812631622282353,0.08239958723069381,0.0,0.0,87.75654635527248,verified_184
0.4477508507251353,0.4006142559332463,0.15163489334161834,0.0,0.0,0.0,8.492569002123142,verified_184
0.4966725444662729,0.07918374671032816,0.25748397147899976,0.16665973734439918,0.0,0.0,8.152866242038217,verified_184
0.49049038632698505,0.09949844710503009,0.22859847836757155,0.18141268820041323,0.0,0.0,10.700636942675159,verified_184
0.4444433647189736,0.39303200616969086,0.0789246062816794,0.08360002282965615,0.0,0.0,37.65038924274593,verified_184
0.39335822265531895,0.4362951525852957,0.09189883710876065,0.07844778765062471,0.0,0.0,48.35102618542109,verified_184
0.4417529062274012,0.18810523115467645,0.0,0.0,0.3701418626179222,0.0,3.340410474168436,verified_184
0.47358519647598446,0.3706960444829867,0.0,0.15571875904102897,0.0,0.0,49.9929228591649,verified_184
0.513202781935495,0.22062304100833166,0.08686027705291874,0.17931390000325462,0.0,0.0,21.06157112526539,verified_184
0.22587184516636166,0.4958855976162014,0.20716263484570568,0.07107992237173136,0.0,0.0,72.80962491153574,verified_184
0.20667941213278254,0.5171093498812204,0.1968444839443768,0.07936675404162025,0.0,0.0,87.53007784854918,verified_184
0.5532939832112999,0.20109334402789553,0.17248319354111652,0.07312947921968825,0.0,0.0,104.74168435951876,verified_184
0.22401678887303422,0.5067747226184462,0.20228778006733528,0.06692070844118418,0.0,0.0,73.60226468506723,verified_184
0.2413982495267024,0.4912548842322395,0.1801368302525322,0.08721003598852597,0.0,0.0,88.88888888888889,verified_184
0.2914859983924214,0.38703204911263317,0.0,0.04535806215127884,0.2761238903436666,0.0,42.1797593772116,verified_184
0.2691347579815879,0.0,0.0,0.3599359944079682,0.3709292476104439,0.0,1.7551309271054494,verified_184
0.16851877576964064,0.5414032568127677,0.056558356816402304,0.1504031681454657,0.08311644245572355,0.0,91.66312809624912,verified_184
0.5241611938768385,0.2054293967489563,0.0,0.17937014761920717,0.09103926175499823,0.0,23.21302193913659,verified_184
0.34649267432488273,0.4771066025959439,0.08483410318086682,0.09156661989830668,0.0,0.0,103.4961075725407,verified_184
0.3543430106171633,0.3997853657501841,0.16031657770077695,0.08555504593187573,0.0,0.0,51.52158527954706,verified_184
0.4180970139520085,0.38635598554315326,0.19554700050483825,0.0,0.0,0.0,9.4550601556971,verified_184
0.43394697972110363,0.3236309305969088,0.15872654083993437,0.0836955488420533,0.0,0.0,81.8683651804671,verified_184
0.5388219292009537,0.30658595106325465,0.07859144199276212,0.07600067774302961,0.0,0.0,66.4685067232838,verified_184
