particle_radius_um,neg_rate_constant,pos_rate_constant,electrolyte_diffusivity,thermal_resistance,sei_resistance,active_fraction
11.432403918128518,1.5835676645143901,0.947265168289337,1.2396437929688324,0.8974158267726702,0.06235292013141286,0.9195815438780597
9.90288691732155,1.718054648947064,1.1910108683428025,1.5732777816823162,1.1991273448600812,0.1306372303501378,0.8727868580856972
4.855694403081602,1.4704214642096871,1.1195976528157527,1.2296989248558707,0.8506515925191828,0.14379706095282882,0.8853097138616338
4.354108712673618,1.4622556674999148,1.3531190216740616,1.2533702498697625,1.6069132070114467,0.021282537828649483,0.8844469535466577
9.994208532684837,1.2022140176098777,0.5446034470293486,0.7980336937716601,1.1139063852965538,0.09821110081040033,0.7741013361697523
9.499829832007144,1.541318576691486,1.421698147051095,0.9889730843113815,0.9327591592642295,0.14694170330817077,0.8383540800175298
6.885294059379058,1.0271468901117435,0.5020166454120354,1.593956700117935,0.9923438787715062,0.09614073373321229,0.974917554533629
4.826372893536352,0.8358220109181635,1.5696683781237457,1.1332502121885812,1.3396703982838334,0.15210309414338338,0.828982607140232
9.531195433767618,1.0471533384882765,0.5761381662688969,1.2614523425191766,1.417316592876681,0.02203186940196156,0.8575801162456669
9.794159185423517,0.7042255643825885,1.108759038730323,1.201421371636361,1.4864582374016533,0.055951308657247636,0.8274334861397746
11.189680706510888,1.5379094000788018,1.57777146198079,1.44013435428498,0.802366376749998,0.11454608924321533,0.9746202899054957
11.48025050209232,0.644928007341554,1.016946281840609,1.2427566372961256,0.8439044178801289,0.1185040230705083,0.8332508475467876
5.1433614620861245,0.699215490941248,0.7127301530870168,0.8741804640242179,1.3097716476135892,0.14609938516669088,0.8117741113200035
5.845297398677657,1.3767063781793305,0.5526613123701981,0.80070225905904,1.7971451463843662,0.0451335615683393,0.8604171429552845
10.163143733286955,1.72544328073094,0.5646800503117664,1.3770836520471275,0.9696258375163122,0.12017545788218359,0.8724635162591048
10.071338560198992,1.1355445367883017,1.5637306130891193,1.3385482647223896,1.7151891568246749,0.10440642961685113,0.9594977327920831
12.339902031201675,0.7875849369358204,1.0004195205915045,1.1579283151095112,1.087889818678564,0.06640950210096114,0.8765211467011726
13.260039994362296,1.7542712068967101,0.6873497441388211,1.4653065052171406,1.787375947527586,0.12623836772210467,0.9295277728647088
9.0461248333621,0.9418821824103473,1.2710135185076203,1.0762874673455762,1.2133710279134264,0.03343233086289105,0.8902248428325673
8.064029724865456,1.332095114056924,1.001120508654859,1.5765841475985152,0.8044515860287621,0.048510556986552926,0.9550107345837123
13.944107686687076,0.774706767121436,1.487694531677635,0.8028148020125822,1.3135097385777292,0.10508766858857911,0.9445126199986718
12.429689927051033,1.3119122315168026,1.5178866247143172,1.0432056094387598,1.0741569725512967,0.044505307853629314,0.8338993383891209
5.415397811995462,1.6853326188374598,1.526802558742148,0.896682749691191,1.2375568988523709,0.17113434589169943,0.927325334287834
7.753646979327921,1.149944628076873,0.8429896191716741,1.0460980256876973,1.6001658298312416,0.17858621064695124,0.8126921023728738
5.109550449853884,1.4794540459324113,1.1219360200415671,0.7531193376008186,1.2471484621026787,0.03121753174828406,0.9253718229187781
9.445839994403919,1.4094341782547184,0.7933956602512766,1.4234576166725565,1.6232640739826882,0.14321290521462113,0.819781076165915
7.807983842418189,1.0602809944966114,0.6716990899466885,0.9189225342392269,0.8835849394268522,0.15846800424136034,0.9149603957605368
5.8279778648724445,1.4696559002475493,1.4055285417683958,1.0775859699530612,1.7891022184410117,0.04264713544048932,0.8914084735678577
7.184414194804335,0.72390513765639,1.6767437958677518,0.8946895644849596,0.9326458008743971,0.17305014038502808,0.8981593244805437
13.361031403803205,0.8049081058059593,1.0220219124416736,1.0907400564347456,1.0254450558251647,0.05375983374108109,0.784693439269083
12.903954955103474,1.3482979588326598,1.2798265994068052,0.972795066131221,1.2618819195015283,0.04022622106019017,0.9537393588933389
7.129332501461326,1.5224402184044608,1.2233896264992619,0.889716814829429,1.465332444988253,0.03759529203118134,0.8717096650384668
5.917132598644855,0.935812135566104,1.4607490448225684,1.0955025007630943,1.5070549550121273,0.06301029318426381,0.7917654093422196
13.472911727489853,0.7005372290870413,1.0741382479023138,1.4571370367358167,1.4561634099533038,0.1795930203067335,0.8673842685832909
5.040108570404555,0.6971488598046637,1.4948291297414453,1.4094829269348996,1.5901092761579512,0.17389403962246036,0.7885653543630656
12.424232957573253,1.1226762141783002,0.5638813601516581,0.7430116863795561,1.6800818292010504,0.16646320090294975,0.822597423636945
4.216096108278984,1.2319200142688986,1.6083138234166385,0.8653949261749418,0.8470392979395753,0.12802901856911028,0.895106044139117
5.35807779913206,1.0692180632088832,0.8149111222152777,0.8992348520746473,1.6844479485585948,0.10425326784049913,0.9447502110442979
4.168198792009328,1.5732445758567086,0.5776173622930743,1.557179529943475,1.123894421769395,0.08419992080765204,0.7583168327535836
12.00915314058238,1.7952396992045196,1.6194468313457722,0.8892760234625408,1.3917313462516536,0.10923206840463814,0.906924159706032
7.394460893100506,1.6984867974478721,1.1913147138246583,1.1591138889097707,0.8715243154662748,0.07415548449342921,0.9283148615879812
7.695182770247657,1.3257601919730877,1.1308685515069141,0.950808175348187,1.253366000148462,0.16420475252851144,0.9740326073856499
8.693967094993738,1.2822281422272346,1.4190461394915563,1.3811929715756444,1.5756386826000428,0.17366019180424244,0.9566209419178675
13.364159110710837,0.7640115642603038,1.187404157971217,1.2848428880655836,1.108815327569572,0.1692610309342319,0.8653758354433363
8.183647867804375,1.4137350188021403,1.4908143751986402,1.2226270700741944,1.6894908200837322,0.08937222265134609,0.9610454791602606
8.666903027393044,0.606495637600931,1.4841636186433302,1.1358248206277741,1.2858656379225653,0.06381725349524597,0.8407107337453962
8.788310419682713,1.23754739520214,0.8307931826027,1.5646134652853672,1.4596410965235243,0.14285867354656184,0.7569801876979011
