hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,lcoh,electricity,electrolyzer,battery,water,infrastructure,ammonia_synthesis,shipping,ammonia_cracking,total,lcoe_mwh,pv_cf,wind_cf,h2_kg_yr,sea_km
hex_000,-19.71252741732844,21.42667018270944,0.6634168884306757,0.6221119988358864,148.1040023836202,99.3287389791286,401.9486959865509,209.80741851465152,244.48774081387222,1.9249225938297725,1.4143975735905046,1.836251212374791,0.05967511036684106,0.03241870332641968,87.0014708912417,0.4788993265180744,151.73970540262414,244.48774081387222,34.99859261508677,0.23624419549598785,0.35552799970897164,4307565.676665575,10972.48316295186
hex_001,-23.73345872297537,24.54513625407894,0.8468278354591481,0.6169796764044917,164.2124173809309,107.64313184893224,403.1165214670598,176.4293997201662,244.2877647482963,1.7703473032458559,1.3870122126026123,1.8006979823252767,0.05447097320740185,0.03365412395217235,86.99677742332759,0.5050993270112385,151.73970540262414,244.2877647482963,32.18813278628829,0.26008761860968926,0.35424491910112293,4392614.84924149,11627.48317528096
hex_002,-18.69682496106341,15.561555013934129,0.5817130228384195,0.649807766345918,25.688858679272823,17.689641590834682,238.2976785700376,63.933817239716994,244.44504082420485,1.9826890093667198,1.3961112992075189,1.812510933027213,0.03892587246498374,0.010334696770316046,87.00322488967709,0.4615387210668594,151.73970540262414,244.44504082420485,36.048891079394906,0.22562269296899454,0.36245194158647953,4363986.1983897025,10538.468026671484
hex_003,-20.631583651287634,16.186435884488162,0.7165114970014225,0.5352271773235865,106.87281353179937,66.93030108114688,149.00878280554892,242.2167352237675,244.57926023727728,1.8946986514443176,1.474895083906027,1.9147925141535629,0.06572442720213026,0.019393790813471683,87.00055318244564,0.4694971846879913,151.73970540262414,244.57926023727728,34.449066389896686,0.24314649461018492,0.33380679433089666,4130877.17739367,10737.429617199781
hex_004,-27.86987182534821,17.57378135786131,0.7662753065105006,0.486505253193377,15.195472596163658,13.920513195117785,349.6854701288347,216.0451032366615,244.621736341884,1.8446420753970256,1.4979088842655088,1.944670336061991,0.06236158795402543,0.013433367362759248,86.99903328277291,0.5199814054456404,151.73970540262414,244.621736341884,33.538946825400465,0.24961578984636507,0.32162631329834424,4067410.578277601,11999.53513614101
hex_005,-17.292531780358928,13.65259902718,0.8086222331359278,0.5380422683640402,126.02775071490714,80.99657107173759,301.13095579381485,223.0002811550848,244.4196998638472,1.8070759586990404,1.4495541695231333,1.8818935007310849,0.06232509873531841,0.026472863759050214,86.9978926388659,0.4547802309095518,151.73970540262414,244.4196998638472,32.85592652180073,0.2551208903076706,0.33451056709101007,4203092.6261706,10369.505772738794
hex_006,-19.866323576115764,12.818901074696605,0.8211226579792855,0.2968998349062955,85.8159970215324,34.46682027684199,174.40940070443244,43.66203670940741,244.60028333967045,1.694392709978424,1.5907030827994055,2.065141031671758,0.036945333639495516,0.014858004119947747,86.99447116567747,0.46406660915982895,151.73970540262414,244.60028333967045,30.80714018142589,0.2567459455373071,0.2742249587265739,3830136.81625324,10601.665228995724
hex_007,-19.567228336676557,17.65986896716307,0.8293347235199925,0.3329331291365369,40.40842627218149,79.4712935283363,51.56533394706672,41.50737207685166,244.55457044082334,1.7150794775884728,1.5684568133307022,2.0362596619314073,0.021510252053739055,0.017842812433117267,86.99509929116671,0.46061672969503054,151.73970540262414,244.55457044082334,31.183263228881323,0.257813514057599,0.28323328228413425,3884461.713816362,10515.418242375763
hex_008,-27.46263640789345,14.176730886712376,0.7151274927751562,0.3515950581468396,30.333727092025157,87.51235910013904,338.58742899357145,278.63095254691973,244.92308386039076,1.8580423222367677,1.6129877683952643,2.0940722754089127,0.0749428318354503,0.028840070022798744,86.99944016299514,0.5150530268722776,151.73970540262414,244.92308386039076,33.78258767703214,0.2429665740607703,0.28789876453670993,3777220.4851987003,11876.325671806939
hex_009,-23.5953687452532,20.377395925555145,0.7037648207335433,0.4004129758597777,148.97292018353946,92.4690515382012,125.48262700606044,122.28556717835748,244.8353941786834,1.8937026711753444,1.5824864651174524,2.054473752215243,0.04935152549389617,0.026246166474253103,87.0005229408629,0.48890525472017965,151.73970540262414,244.8353941786834,34.430957657733536,0.2414894266953606,0.3001032439649444,3850023.7287687226,11222.631368004491
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,244.28306125902662,1.7802030616748539,1.3941284298151044,1.8099366594327249,0.043074117465167955,0.015388950018341997,86.99707667999263,0.5035479580036757,151.73970540262414,244.28306125902662,32.367328394088254,0.258653686456343,0.3524915335021289,4370193.097608345,11588.698950091892
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,244.73982349973866,1.867280631348686,1.5620366101508545,2.0279245897474523,0.053295010201329096,0.03148172131907589,86.99972067165362,0.45837886269350464,151.73970540262414,244.73982349973866,33.950556933612475,0.24501304377653899,0.30354453542399773,3900427.430167038,10459.471567337616
