frame,track_id,gt_id,score
0,1,0,0.16968177636122
0,2,1,0.2820624734367203
0,3,2,0.16239552213269645
0,4,3,0.33573061251496217
0,5,5,0.22783711793329509
0,6,6,0.22084303055089483
0,7,7,0.16676004400121525
0,8,8,0.3629396819456371
0,9,12,0.13519387687729134
0,10,13,0.12197432961820724
0,11,15,0.2392534859554568
0,12,17,0.2720854988846204
0,13,18,0.23550854128204196
0,14,19,0.17801237860519398
0,15,20,0.9
0,16,21,0.2788642058470877
0,17,22,0.24106105087120994
0,18,23,0.3402064089959012
0,19,24,0.32041702257845184
0,20,25,0.29513205274187176
0,21,26,0.3348202266883062
0,22,29,0.19152766757418715
0,23,30,0.3970302776849376
0,24,31,0.13610817005649478
0,25,32,0.27545119266698637
0,26,33,0.3347427033851057
0,27,35,0.12781510138299157
0,28,37,0.261445912423099
0,29,38,0.15012291513876283
0,30,39,0.18450767383960454
0,31,40,0.18648328322082097
0,32,41,0.12204778963258861
0,33,42,0.19666963181590302
0,34,43,0.3159670341501267
0,35,44,0.2208449376658865
0,36,45,0.1462822871413229
0,37,46,0.2510372839976575
0,38,47,0.3120711925327506
0,39,49,0.18769998852394368
0,40,50,0.39510379370307114
0,41,51,0.3020715367843305
0,42,52,0.27275295173676606
0,43,53,0.13958541048936957
0,44,55,0.35556226298632587
0,45,57,0.3705025247042819
0,46,58,0.23735165378857878
0,47,61,0.15363976059178103
0,48,64,0.12573671499063385
0,49,65,0.21358943042924589
0,50,66,0.2704893386784863
0,51,67,0.9
0,52,68,0.12796140327182268
0,53,69,0.20781553231343847
0,54,73,0.22421589448162657
0,55,74,0.32830102375415676
0,56,75,0.24362253268007714
0,57,76,0.21500558425035682
0,58,77,0.2808149934752724
0,59,79,0.34682721077119505
0,60,80,0.20394205223734568
0,61,81,0.29336987129927966
0,62,82,0.29278101411707497
0,63,84,0.17596205219390004
0,64,87,0.22443451879428983
0,65,88,0.2434641841740006
0,66,89,0.13100396998584413
0,67,91,0.22732402327944456
0,68,92,0.25277784564495837
0,69,93,0.2534300281951699
0,70,94,0.2611422036465135
0,71,96,0.3782614546327461
0,72,98,0.39661170859018513
0,73,99,0.20426964573241577
0,74,101,0.3825283319906353
0,75,102,0.37384470689807914
0,76,103,0.3005899541241648
0,77,104,0.13484894238299897
0,78,106,0.3737126950089621
0,79,107,0.32179286212420044
0,80,108,0.1880379880018605
0,81,112,0.39060201671153794
0,82,113,0.16656531709611966
0,83,115,0.2591190930018987
0,84,116,0.2425270640651552
0,85,117,0.36198234423636466
0,86,118,0.12292243077469245
0,87,121,0.32252554385020193
0,88,122,0.25282606968677734
0,89,123,0.17904291046300477
0,90,126,0.30394409122684174
0,91,127,0.3262889366466467
0,92,129,0.13625081658906357
0,93,132,0.17179611219487112
0,94,133,0.3944826870979191
0,95,134,0.27151230792120373
0,96,135,0.35287422217690256
0,97,136,0.3862629064041845
0,98,137,0.34348068090733075
0,99,138,0.17411117240046198
0,100,140,0.1367453387871837
0,101,142,0.13651482024965106
0,102,143,0.24566398726469343
0,103,144,0.2217848694198126
0,104,145,0.3350820583784381
0,105,146,0.3203238492169738
0,106,147,0.2213246462287101
0,107,148,0.3222518623847676
0,108,150,0.3945217893070617
0,109,151,0.37914623411124493
0,110,152,0.2650554710084849
0,111,154,0.3009474543104493
0,112,155,0.26824454469370573
0,113,156,0.39944355130524634
0,114,158,0.36873600347068525
0,115,160,0.267645920441368
0,116,161,0.9
0,117,162,0.23786755057343154
0,118,163,0.1885800148959474
0,119,167,0.13729739680073175
0,120,168,0.29703218986040925
0,121,169,0.12105634575680221
0,122,172,0.3920942323168466
0,123,173,0.36203373207722334
0,124,175,0.18659786299743425
0,125,176,0.24134868749382193
0,126,179,0.24223005796774053
0,127,181,0.19373086145399754
0,128,182,0.35334936132449823
0,129,183,0.25013183978637415
0,130,184,0.39362630565578505
0,131,185,0.3424120758826788
0,132,186,0.3262079359174903
0,133,188,0.14851084145335583
0,134,189,0.15576653658687203
0,135,190,0.3725290240633651
0,136,191,0.21146319779993905
0,137,192,0.31286546894204825
0,138,193,0.3184094123486635
0,139,194,0.3809217359101612
0,140,195,0.23855432408960417
0,141,196,0.21758263640701953
0,142,198,0.2062882774198757
0,143,199,0.3067827140474044
1,74,101,0.21731481415147433
1,84,116,0.2199724425057786
1,99,138,0.39733775437443697
1,15,20,0.30398745057943655
1,87,121,0.3958965161517034
1,9,12,0.3123283342793477
1,82,113,0.2065136370253585
1,122,172,0.3091946839059879
1,101,142,0.3784587099740918
1,137,192,0.2683380735841483
1,116,161,0.9
1,16,21,0.1406843889817027
1,30,39,0.23804474389581082
1,73,99,0.1226968548959155
1,66,89,0.305479798100641
1,6,6,0.1062795694252921
1,117,162,0.37847495108250995
1,65,88,0.21242228001611344
1,120,168,0.128048469418024
1,1,0,0.3014303641971668
1,3,2,0.19327046540762083
1,11,15,0.33881295621148866
1,119,167,0.3652456155704472
1,131,185,0.34843363552040457
1,134,189,0.39832958881591307
1,83,115,0.332579395476835
1,91,127,0.3151433526097265
1,143,199,0.1978761510882196
1,42,52,0.3608347741729243
1,7,7,0.2663745134586788
1,39,49,0.18412206869748732
1,104,145,0.3113836180566528
1,55,74,0.30470093813499166
1,57,76,0.2599616057209416
1,140,195,0.3621150592871255
1,113,197,0.12323106272459587
1,138,16,0.20284866736702464
1,133,31,0.3486602884288716
1,49,73,0.25588264224192986
1,105,141,0.3427557499435311
1,47,166,0.15528404461638928
1,123,114,0.3778613993945553
1,96,108,0.29145200126104065
1,34,5,0.37246536682954134
1,25,56,0.35105504069944327
1,44,63,0.31521665389593767
1,54,67,0.9
1,95,134,0.14746071222665044
1,132,186,0.33806140944920116
1,69,93,0.13112902093950424
1,85,117,0.30677428199071133
1,77,104,0.23266275014018498
1,93,132,0.1866647048937497
1,78,106,0.20481778023792485
1,76,178,0.30569782977440896
1,121,169,0.23265104939251538
1,36,45,0.315865099259094
1,139,194,0.3988053342826816
1,126,179,0.11739801697210867
1,108,150,0.2796071684511539
1,100,140,0.26978603553303204
1,67,91,0.1344118333014332
1,94,133,0.3793804162328108
1,2,1,0.3064658703769017
1,23,30,0.295245798571959
1,86,118,0.35639302459206157
1,26,33,0.21412308952800757
1,106,147,0.15138404477764195
1,46,58,0.2615472383801618
1,17,22,0.2072924347485532
1,112,155,0.33085171752940623
1,130,184,0.17598232368505345
1,142,198,0.25107918284895026
1,45,57,0.2954923975616133
1,37,72,0.2157021639195924
1,24,65,0.3217286946485469
1,71,27,0.22894445859875734
1,111,83,0.16446553365171324
1,127,85,0.10873298266153576
1,53,32,0.10724839496987543
1,58,25,0.3160511257292825
1,80,110,0.1692252990847662
1,51,95,0.21222715016568175
1,68,165,0.3252841288370528
1,22,60,0.14951114978178034
1,21,187,0.24918920773768474
1,135,18,0.10264672754969172
1,5,48,0.342488460258194
1,97,124,0.2053763611814257
1,56,160,0.35390949747973577
1,136,177,0.36837853234828766
1,33,163,0.28575137024977254
1,18,131,0.37000771056532866
1,107,55,0.350823356652018
1,27,35,0.2085644195095328
1,90,126,0.2962929976007594
1,98,137,0.37924633984162426
1,70,94,0.23965243745453849
1,63,4,0.3729854207348754
1,88,122,0.2765259506012834
1,14,19,0.3148896998081764
1,79,107,0.20320219266114273
1,32,41,0.1068607178321524
1,64,87,0.25737699536495096
1,62,82,0.10411179833028374
1,38,47,0.25789657586786985
1,10,13,0.3592069109571756
1,43,53,0.1220822080498871
1,4,3,0.12135725213221307
1,102,143,0.1267044754221378
1,40,50,0.3980804410665284
1,52,68,0.2888215861053164
1,50,66,0.3663504562360105
1,12,17,0.3352046567190782
1,75,102,0.32400803077565465
1,89,123,0.28839899895244325
1,59,79,0.31882559952384404
1,128,182,0.36362107771829233
1,124,175,0.3917107417531611
1,61,81,0.20382009804262358
1,110,152,0.10398633640103606
1,92,129,0.23189869297315788
1,60,80,0.3068795316762471
1,129,183,0.10011962252893236
1,31,40,0.14818706604582285
1,141,11,0.25538275882786676
1,29,38,0.17726262527048134
1,72,98,0.2587280626391081
1,28,120,0.27780867557981515
1,118,128,0.13693914724414477
1,114,109,0.12555562554601504
1,13,154,0.19571147562933666
1,19,149,0.10976359891088511
1,48,125,0.31964637019948194
1,109,97,0.3190589356196267
1,8,171,0.13351661457480743
1,81,78,0.15270247467629605
1,125,75,0.34673389304632085
1,35,59,0.3201630177975618
1,20,157,0.2178170506204928
1,115,180,0.22371043343742986
1,41,130,0.12077696435403565
1,103,28,0.3460607836692683
1,144,10,0.12473595592369069
1,145,14,0.3137860271705659
1,146,34,0.22468449816508168
1,147,42,0.16676260204710408
1,148,71,0.20127188660920145
1,149,86,0.9
1,150,100,0.3468969613597647
1,151,111,0.1496013315854781
1,152,153,0.21671087304731607
1,153,164,0.24331730257604736
1,154,170,0.14349593431409838
1,155,191,0.14735787207247117
2,149,86,0.9
2,117,7,0.1712295779085251
2,134,189,0.3274393656659881
2,87,121,0.2493449809513715
2,74,101,0.15729660287361308
2,11,15,0.2791880720390618
2,73,99,0.24063586970441428
2,84,116,0.2901371611098056
2,155,191,0.33964932653388324
2,131,145,0.24090463104649631
2,91,39,0.25498914816343915
2,66,43,0.3566504505243726
2,82,113,0.32794650505727163
2,137,192,0.13826962313013827
2,9,12,0.3074982289025531
2,65,88,0.38331098310534906
2,3,166,0.34508104812079327
2,104,185,0.3392130812079124
2,55,74,0.27312454641762585
2,150,100,0.11154441283177832
2,146,34,0.1083680413542693
2,101,142,0.3761111217861879
2,42,52,0.21720344584414414
2,143,199,0.23755487489931326
2,6,6,0.1908057755474239
2,113,197,0.19169066391536613
2,119,167,0.1060269791363225
2,122,172,0.16379443590186665
2,39,49,0.20342021381641479
2,30,127,0.12459047617292576
2,116,161,0.9
2,133,31,0.3007301260473375
2,83,69,0.24496854142124247
2,57,76,0.25323580358420317
2,105,141,0.31292509888544073
2,138,193,0.32874561555964615
2,1,135,0.16411969402762874
2,123,63,0.2600522895780389
2,152,85,0.19744671558238117
2,44,117,0.28900663416974925
2,7,188,0.18238987622862599
2,47,146,0.279833408653986
2,140,32,0.3822655237730177
2,49,61,0.363803183535382
2,96,114,0.39642502629459053
2,16,177,0.10875509253615555
2,120,2,0.25887076219303373
2,99,67,0.9
2,25,56,0.20203691300832455
2,54,198,0.3264199429701228
2,15,72,0.38229613871362644
2,151,111,0.3882368389768466
2,139,194,0.13240473040727627
2,46,184,0.1494126776733266
2,108,150,0.3680218946141204
2,23,30,0.32717280500346013
2,76,178,0.19742723581692184
2,86,118,0.12053797167142358
2,53,58,0.23476876638915337
2,121,169,0.1445227380613124
2,94,133,0.11290588485942295
2,126,179,0.3325219538251107
2,95,29,0.26751301623694623
2,36,45,0.23156401790693731
2,77,104,0.2744205562745699
2,2,140,0.21050414636202058
2,45,57,0.13626469520738932
2,93,132,0.12664766712518175
2,26,33,0.3063611354742581
2,111,83,0.2320159465398743
2,67,21,0.372844878480757
2,112,155,0.2466390447549921
2,148,71,0.3985663619774483
2,106,147,0.1848056788376269
2,21,103,0.2071914662976891
2,5,95,0.11215748763348538
2,37,46,0.33518286525726904
2,132,119,0.2733306412814556
2,130,108,0.14251457286553149
