feature,importance
angle_a1,0.03291908050297581
d_inter_Lat_right,0.028814168115530902
bbox_h_a2,0.023895078572644186
angvel_a2_rmean15,0.023622315719146598
d_cross_Center1_Tail_base2,0.020780974474359254
d_cross_Nose1_Tail_base2,0.02024048524904992
bbox_w_a2,0.017529506486128235
d_cross_Tail_base1_Nose2,0.017454561113085874
d_Lat_left_Tail_end_a2,0.01744259849707102
angle_a2,0.01687419405572925
d_inter_Tail_base_rmean15,0.016295190567754282
d_cross_Center1_Nose2,0.015891977847255042
inter_center_dist_rmean15,0.014867863917028334
d_inter_Center_rmean15,0.014498646649083482
d_inter_Ear_right,0.013841081967795137
d_inter_Tail_end,0.012943310660458646
d_Lat_left_Tail_base_a2,0.012416227456685514
d_Lat_right_Tail_base_a2,0.012393605225707493
d_inter_Tail_base,0.0122158441059865
inter_center_dist,0.01218646454071832
d_inter_Lat_left,0.011978397237429902
d_inter_Center,0.011914839785190492
d_cross_Tail_base1_Center2,0.011752555455139492
inter_center_dist_d1_rmean15,0.011471700142701602
d_inter_Ear_left,0.011251572774357154
d_inter_Nose_rmean15,0.011001061515719786
rel_angle_1_to_2_rmean15,0.010860226295218035
angvel_a2,0.010594976125460079
d_inter_Nose,0.01015308253796945
rel_angle_1_to_2,0.010047311038221419
d_cross_Nose1_Center2,0.009979104535562569
d_Tail_base_Tail_end_a1,0.009945942278755364
vel_Nose_a1_rstd15,0.009074262746681149
d_Lat_right_Tail_base_a1,0.008510784535473598
d_Ear_left_Center_a2,0.008331535960698504
d_Ear_left_Tail_end_a2,0.008316011138568101
d_Ear_left_Lat_right_a1,0.008007640460919962
vel_Nose_a2_rstd15,0.007901871466270223
d_Ear_right_Tail_end_a1,0.007796634619742462
bbox_h_a1,0.007703854062968148
d_Lat_left_Tail_end_a1,0.007593167391897709
d_Lat_right_Tail_end_a1,0.007417279310125839
vel_Nose_a2_rmean15,0.006901790485172313
vel_Nose_a1_rmean15,0.006684848219659087
vel_Center_a1_rmean15,0.006590238217137272
d_Center_Lat_right_a1,0.006399788549093706
d_Nose_Ear_left_a2,0.0062794750737447304
d_Ear_right_Lat_right_a2,0.00625912069809854
d_Center_Tail_end_a1,0.006195694294002825
bbox_w_a1,0.006126609169762427
d_Ear_right_Tail_end_a2,0.005994002808316678
angvel_a1_rmean15,0.005963986391665193
d_Nose_Ear_right_a2,0.00591370799354605
d_Nose_Lat_right_a2,0.005865983865502469
bbox_diag_a2,0.005781341175559681
d_Ear_left_Center_a1,0.005463594262864242
d_Nose_Tail_end_a2,0.005423152842771067
d_Center_Lat_left_a2,0.005421653047040437
d_Lat_right_Tail_end_a2,0.005395819694546176
angvel_a2_rstd15,0.0053934658868151925
vel_Center_a1_rstd15,0.005355136848063739
vel_Center_a2_rstd15,0.005321939149928395
d_Ear_left_Ear_right_a2,0.005284041330731955
d_Center_Tail_base_a2,0.0051487750948192605
d_Lat_left_Lat_right_a1,0.004917628503219392
inter_center_dist_d1,0.004853605789045852
d_Nose_Tail_base_a1,0.004826441907230446
d_Center_Tail_base_a1,0.00476503103095018
d_Ear_right_Tail_base_a2,0.004682336820439163
angvel_a1_rstd15,0.004679693213559847
d_Ear_right_Tail_base_a1,0.004677886239841356
d_Ear_left_Lat_left_a2,0.004575337067645773
d_Center_Tail_end_a2,0.004545772881122451
d_Lat_left_Lat_right_a2,0.004506421800041968
d_Ear_left_Ear_right_a1,0.0044838549973452435
d_inter_Tail_base_rstd15,0.004379212469155199
d_Ear_left_Lat_right_a2,0.004328465562838899
d_Ear_left_Tail_base_a2,0.004273566442655866
d_Nose_Center_a1,0.004220109787617604
d_Nose_Lat_left_a1,0.00419352874497392
vel_Center_a2_rmean15,0.004144150861618134
d_Nose_Ear_right_a1,0.004139833133343615
inter_center_dist_d1_rstd15,0.004119582860296543
d_Nose_Center_a2,0.004116644921348799
d_inter_Center_rstd15,0.004093805607646766
d_Nose_Lat_left_a2,0.00405461355706274
prob_Lat_right_2,0.004027289792275514
prob_Tail_end_1,0.004004474119812444
d_Nose_Tail_end_a1,0.003982487456230968
inter_center_dist_rstd15,0.003978258138661556
d_Nose_Tail_base_a2,0.003933208864063059
d_Tail_base_Tail_end_a2,0.003877532730047162
d_inter_Nose_rstd15,0.003846270031916282
d_Nose_Lat_right_a1,0.0037763658520209445
d_Center_Lat_left_a1,0.0036714410822635767
d_Ear_left_Lat_left_a1,0.003664322543488614
prob_Tail_base_1,0.0036479487498460037
d_Ear_left_Tail_base_a1,0.0036426066489356522
d_Ear_right_Lat_right_a1,0.0036337773301171024
vel_Tail_base_a1,0.003588784782734095
prob_Nose_2,0.0035654603106524824
d_Ear_right_Lat_left_a2,0.0035526636217412784
d_Ear_left_Tail_end_a1,0.0034479183493541627
d_Nose_Ear_left_a1,0.003438634043576216
bbox_diag_a1,0.003417075172961891
rel_angle_1_to_2_rstd15,0.003408466586102019
d_Ear_right_Center_a1,0.0033726808320210023
prob_Ear_left_2,0.0033077006952327514
vel_Center_a1,0.003297885394374227
vel_Ear_right_a1,0.0032758852695352796
d_Ear_right_Center_a2,0.0032260250099097796
acc_Ear_left_a2,0.0030033380920955763
acc_Nose_a2,0.003002165460027152
vel_Tail_base_a2,0.0029583002035212572
d_Center_Lat_right_a2,0.0029002384016672085
prob_Center_2,0.002858701578830351
acc_Tail_base_a1,0.0028520352878738916
angvel_a1,0.0028439487314969912
vel_Ear_left_a2,0.0028243363223824395
vel_Nose_a2,0.0028142538692729063
d_Lat_left_Tail_base_a1,0.0028134536087327674
vel_Ear_right_a2,0.002800150830250595
acc_Ear_right_a2,0.002757309878693813
vel_Nose_a1,0.0027114338574545775
prob_mean_animal_1,0.0026732409913834683
prob_mean_animal_2,0.0026679264313863634
acc_Center_a1,0.0026363559744823294
acc_Lat_right_a1,0.002607735259586262
prob_Tail_end_2,0.0025771578666757373
vel_Tail_end_a1,0.002547811186804252
vel_Ear_left_a1,0.0025466530770149737
acc_Tail_end_a1,0.0025449145617950455
vel_Lat_right_a1,0.0025386826721580367
vel_Lat_left_a1,0.0025153815093376087
d_Ear_right_Lat_left_a1,0.0024831917710026836
vel_Center_a2,0.0024587097249567326
acc_Lat_right_a2,0.0024505049352163896
acc_Tail_end_a2,0.00237238823259028
prob_Lat_right_1,0.0023324588470496335
vel_Lat_right_a2,0.0023236229376582913
acc_Tail_base_a2,0.0023110045718847784
prob_Lat_left_2,0.002284268187946964
vel_Lat_left_a2,0.002283689181922692
vel_Tail_end_a2,0.00226759459594232
acc_Nose_a1,0.0022661183282574543
prob_Center_1,0.0022377292010862778
acc_Ear_right_a1,0.0022327454836605243
prob_Ear_right_1,0.0022051319994410004
prob_Lat_left_1,0.0021765977175501054
inter_center_dist_d2,0.002056886655800886
acc_Lat_left_a2,0.0020115349719286007
acc_Center_a2,0.0019867317128566993
acc_Lat_left_a1,0.0018794531560738042
prob_Ear_left_1,0.001848011116792486
acc_Ear_left_a1,0.0018344976725289679
prob_Nose_1,0.0016230842520810012
prob_Ear_right_2,0.0015320012963227435
prob_Tail_base_2,0.001492677951544928
